Nome file;Testo;L1;Altre_L2;Annualità;Consegna;Età;Scolarizzazione
roberta103;"
 L' altro ieri al parco ...
Un homo vede un giornale .
Improvvisamente un homo arriva con un donna sopra spalle .
L' homo sembrava nervoso .
La donna sembrava spaventato .
L' homo arrabbia y picchia altro homo .
La donna è stupita y lei arrabbia contro l' homo .
";francese;giapponese,inglese,spagnolo;1;love;14-18;sp
roberta223;"
 Ieri al parco Luigi  stava leggendo il giornale quando ha visto un uomo portando una  ragazza  sugli ombri .
La ragazza  cridava chiedendo aiuto .
Allora Luigi si è alzato e ha colpito l' uomo per socorrere la ragazza .
 C'è stata una lotta e alla fine Luigi ha vinto e l' uomo si è svanuto .
 Luigi era contento d' avere salvato la ragazza .
Ma lei non sembrava contenta sino arrabiata .
Lui ha detto "" coglione , cosa hai fatto al mio ragazzo ? Sto per chiamare ai carabinieri ""  Luigi aveva credutto che l' uomo la stesse pattando , e invece  si trattava soltanto di un giocco tra innamorati .
";spagnolo;inglese,tedesco,francese;4;love;26-30;un
Roberta224;"
 Ieri al parco c' era un ragazzo che era seduto leggendo il giornale , allora un' altro ragazzo , che sembrava il piu forte del mondo , e si sembrava a "" HULK "" aveva presso una bella ragazza bionda che  bisognava l' aiuto di un uomo bravo .
Vedendo questo , che  accadeva , il ragazzo piu piccolo è andato per prendersele con "" HULK "" e per aiutare alla bella ragazza bionda .
Dopo la rissa , quella che aveva vinto il piccolo ragazzo , lui aspetava che la ragazza bionda li baciara ma lui aveva fatto il deficente perche il ragazzo che era al pavimento era il suo fidanzato , il piccolo ragazzo aveva fatto brutta figura !!! 
";spagnolo;catalano;1;love;19-25;un
roberta245;"
 Cèra una volta a Bra quando la città era dominato di un uomo  brutto , si chiama -Fabio.
Lui  prendeva le donne bionde alla casa sua , dove ,  secondo a tutti  che mangiano al bar converso , faceva un tipo di  gonna con  i loro capalli .
Tagliero i loro capelli , e poi desegni  i vestiti con quelli .
Sul questo giorno , c' era , un uomo , si chiama Leonard, chi  leggeva il giornale  nel parco Visto Fabio con una bella donna sopra il suo torso , prendendo lei  fiori .
 Leonard, normalmente timido , alzarsi con  arrabia .
Ha preso  la  sua rivista  "" smacked "" in verso la  schina .
Fabio ha caduto subito .
Leonard era molto contento che ha auitito una donna .
Ma non solo  ogna donna , mah una bellissima donna .
"" Ciao ,...
Stai va bene ? "" "" No !! No !!  Che sucesso ? Che hai fatto a mio marito ? "" ";inglese;?;2;love;26-30;un
roberta249;"
 Ieri al parco  ho visto delle cose molto strano .
Era domenica e sono andato al parco per leggere il giornale e prendere un po di sole .
Mentre leggevo ho visto un uomo molto muscoloso che ha presso una donna in mano sulla sua dietro .
Ho pensato a me stesso che ci sia una problema e sono alzato alla palconcino per aiutar le .
Correvo con fretta a questo uomo cattivo , prendevo la donna e le mettevo sulla terra .
Ho detto al uomo , "" Che cosa pensi stai facendo ? Siamo nel parco communale la violencia è vietato ! "" Dopo di che ho pateato lui tre o cinque volte e lui è caduto per terra .
Ho pensato che ho fatto bene e ho aiutato la donna ma in fatti lui è il ragazzo di lei .
Dopo lei ha spiegato questo ho sentito molto male e mi sono sentito emberazzo .
";inglese;italiano,spagnolo;3;love;19-25;sp
roberta250;"
 Ieri al parco , stavo leggendo il mio gianale .
I ucili cantavano , et tepo era molto bello ...
era un bellissimo domenica mattina .
Nel medio de un articolo su Berlusconi, ho sentito un donna gridare , alzo le testa  che cosa vedo : un fortissimo ragazzo portanto une  bella ragazza su la sua spella .
Arrabiato con questo bruto articolo sulla politica di nostro Berlusconi  nazinale , prendo il mio coraggio à due mani e deciso di andare a salvaguadare questa infrtunata ragazza .
Avevo realmente bisogno di  lasciare andare via tuta  la collera che avevo acumulato leggendo questo articolo perchè ho fermato  questo  grandissimo ragazzo con solamente  un  pugno .
A questo punto pensavo : "" Che forte sono ! Ho salvaguadato una donna "".
Lei non diceva niente e dopo una minuta  rimasta qua , ha subito comminciato a gridare contre me .
Non capisco ...
A si !!! oups ...
era il suo ragazzo 
";francese;inglese,italiano,spagnolo;1;love;19-25;un
roberta258;"
 ...Ieri al parco ero seduto tranquillo sul bancone e mentre leggevo il quotidiano domenicale .
 Ho visto questo tipo benfato con una faccia di fiera e i musculi tensionati , che portava una ragazza adosso , sulla spalla .
Io ero convinto che lei muoveva i piedi e gridava disperata , pensavo che lei era stata rapita da questo "" mastidante "" Voi ho pensato due volte e  personificando a Clark Kent mi sono alzato ed ero deciso d' affrontare qualsiasi pericolo , ma dovevo aiutare alla "" donna in pericolo "".
È incredibile come , dalla e cumulazione di rabbia uno è capace di concentrare l' energie e le forze necessarie per aggire in queste situazioni .
Tre anni in pallestra sono stati sufficienti per poter demolire a queto gigante di un solito golpe .
Purtropo la ragazza non poteva neanche  dire una parolla dalla impressione del mio intervento .
Ero siccuro che quel  giorno  avevo cambiato il  nebbioso destino di questa donna .
Ma invece no , Dopo un po' lei aveva cambiato  dall' assembro bianco la sua faccia  è diventata rossa isterica ;  e non capivo cosa succedeva .
Poi ,  ha cominciato a gridarmi in faccia , e mentre urlava mi raccontava  la storia d' amore che avevo apea interroto .
Lui addiritture  l' aveva apea incontrata ,  dopo aver giocato a nascondersi nel parco tutta la mattina , e  in quel momento  la stava portendo alla colina doveva c' era questo picnic che lui aveva preparato per lei .
Aveva dissolto l' immagine d' eroe con cui mi sono alzato quel mattino .
";spagnolo;inglese;2;love;19-25;sp
stefania061;"
	 È una manera strana de capire la mente femenile perche non è vero che noi siamo "" embriagate "" per l'omini cattivi ( non sempre , forza qualcuna volta ...
) Le done non pensiamo che è meigiore la fora che l' intelecto !!! L'uomo che  lege il gionale representa un uomo culto , ( credo , anche per I occhiale ) è una falsa caricatura di quello che l'omine pensono del cerebelo della dona .
In i disegni la donna non vovi andare con il ragazzo forte , pero cuando il auito ragazza va per lei , la  ragazza è enrabiata ; è come dire que le donne siamo pazze!! è non è vero    ";spagnolo;inglese;1;love_C.txt;19-25;un
stefania062;"
	 Ieri al parco ho guardato un uomo prendendo una ragazzo per la forza e come doppo un altro uomo ha ayutato alla ragazza pensando  questa cosa ma la ragazza si ha arrabiato perche lei voleva andare con el primo ragazzo   
";spagnolo;galiziano,inglese;1;love_C.txt;19-25;un
stefania065;"
	 Ieri al parco io stavano ledendo la Gazzeta dello Sport quando un uomo più forte  stava anche al parco .
Lui stava portando una  donna con i sui bracci .
Io sonno un ragazzo più bravo ed io ho detto  all'uomo : "" Che cosa fai con questa ragazza ? "" E lui dicono : "" Non è il tuo problema .
Per favore , tu devi andare via "" .
Io stavano molto annoiato perchè me dispiace quando la gente parla con me senza modali .
Quindi ,  io le di più forte al uomo con la mia coma en la sua testa .
Ma la donna no stava felice .
Lei  me ha detto "" Che cosa hai fatto ? Io sonno la sua fidanzata ! "" 
";spagnolo;inglese,tedesco;1;love_C.txt;19-25;un
stefania066;"
	 Ce un uomo  che legge all parco quando vede  un' altro uomo che  ha presso una ragazza e la porta su l'eschiena .
Subito , il primo uomo s' alza e schiafa a quello che  porta la dona per aiutarla , ma , quando pensa che la ragazza li ringrazarai , lei comincia a sgridare tutta arrabiatta perche ha pichiato ai suo fidanzato .
";spagnolo;catalano,inglese,francese;?;love_C.txt;19-25;un
stefania072;"
	 Ieri al parco  un uomo con una maglietta nera ha cacciato una donna bionda .
Un secondo uomo , con occhiali , guardando la scena ha deciso di aiutarla .
Si è preparato a combattere e ha colpito il primo uomo che teneva la donna finche la lascia e perde conoscenza .
e allora , la donna avrebbe devuto ingraziarlo però non l'ha fatto ! Invece lei s' è arrabiata su questo buon uomo .
Così perchè erà il suo fidanzato l' uomo che la porteva e adesso lui è a terra .
Il secondo uomo , pien di buona volontà , non lo sapeva e ha fatto un sbaglio .
Lui penseva fare bene e adesso si  litigano tutti .
";francese;inglese;4;love_C.txt;19-25;un
stefania077;"
	 Ieri al parco è successuto qualcosa stana .
C' era un ragazzo molto forte e non simpatico .
Questo uomo con i capelli nero voleva prendere una bella ragazza a casa .
La donna aveva molto paura e gridava a aiuta .
Un altro ragazzo  che ha letto il giornale , lo ha ascoltato .
Subito andava per aiutare le donna ma dopo lei era triste .
L' uomo non sapeva perchè però poi la ragazza gli ha raccontato che l' uomo forte era il suo ragazzo .
";tedesco;inglese,francese;1;love_C.txt;19-25;un
stefania078;"
	 Un giorno con sole Mario ha andato a un parco a leggere il giornale quando subito  un ragazzo di più o meno venti  tre anni portava  una ragazza  che sembrava avere un po di paura .
Mario non poteva fermare guardando senza fare niente .
Allora Mario lascia il giornale e va  presto a pugnare a queste bruto ragazzo , lui pensava  che faceva una buona accione ma non e vero , perche queste ragazzo solo era scherzando con la sua affidanzato .
";spagnolo;inglese,francese,galiziano;1;love_C.txt;19-25;un
stefania079;"
	Ieri al parco e ha visto una cosa strana ...
un uuomo portaba non delicatamente una donna  di pronto la sua virilità li ha salito al cervello ! Devo fare qualque cosa ! Di subitto si ha alzato la andato verso le uomo  e li ha fatto un colpo di pugno ...
"" è libera signorina !! "" - Ma ...
cosa fai ? lei li ha detto - siamo gravando uno spot ";spagnolo;catalano,francese;1;love_C.txt;19-25;un
stefania080;"
 Ieri al parco	  sono stato leggendo sull giornalle cuando ho guardato un uomo che prendeva a una moglie , quindi ho pensato aiutarla .
Nell parco non c'era nessunosolo io .
He aiutato a la moglie , però la moglie ha littigato con me perche loro erano fidanzati la  prossima volte che anderò al parco non farò niente  ";spagnolo;inglese;3;love_C.txt;19-25;un
stefania081;"
	 Ieri al parco ero tranquilamente leggendo il giornale quando , di subito , ho guardato un  uomo ( un tamarro ! ) che portava una ragazza sulla schiena e lei gridava "" Aiuto ! per favore ! Aiuto ! "" .
A me veramente non piaccion i disturbi , ma ho deciso di aiutarla , perche il uomo sembrava arrabiato e ho pensato che poteva far male a la bella ragazza .
Mi sono alzato , veramente eroico , e ho salvato alla donna de quella bestia .
Ma poi , e questo è quello che non capisco , la  donna ha cominciato ad insultarmi e a dirmi che quel "" mareviglioso "" ragazzo era suo marito ! Ho deciso che non farò più il "" superman "" !  ";spagnolo;inglese;2;love_C.txt;19-25;un
stefania090;"
	 Sedevo nel parco con la mia rivistia .
il tempo era bella e ero contenta quando .
Bah ! Ho visto un uomo brutto e grande e chiaramente , più grande che io e quest' uomo  è portato una donna con  gli bracchi .
La donna aveva paura , allora , ho deciduto a fare qualche cosa per aiutare la donna .
Sono  corso e ho batto l' uomo sulla sua testa .
 è cadutosulla terra senza una parola .
 Ero contenta perchè ho pensato che ero un buono personne e mi  ho sentito bravo ! Ma , quando  ho chiesto la donna ( chi era bellissima ) si  si ha sentito me adesso , la donna  e ha arrabiato ! "" Perchè ? "" ho detto , "" Perchè non ero nel pericoloso , non avevo paura , perchè quest' uomo e il mio marito .
Era una gioca ! "" ";inglese;francese;2;love_C.txt;19-25;un
stefania091;"
	 Ieri al parco Marco si sedeva leggendo un giornale quando un uome  l' ha passato .
Su una spalla portava una  bellissima donna .
Marco  ha corso verso l' uomo , pensava che  fosse il suo dovuto di salvare la donna .
Dunque l' ha presa  dall' uomo  e subito dopo lo colpiva .
 Marco non  avrebbe potuto prevedere la reazione   della donna che ha  salvato .
Ha aspettato baci e parole di ringraziamento invece ,  lei  cominciava a piangere e  l' ha qua colpito se stessa ...
l' uomo era il suo marito e stavano giocando ! ";inglese;?;4;love_C.txt;19-25;un
stefania092;"
	 Ieri al parco un ragazzo camminava con la sua fidanzata sulla schiena .
Era un  bel  giorno ,e hanno passato un ragazzo che leggeva .
 Sentendo le urle della ragazza , ha salito gli occhi e ha visto questa situazione strana .
Si sentiva coraggioso , e , pensan che questa ragazza aveva bisogno di aiuto , ha colpito il ragazzo .
Era così fiero - non era quasi mai coraggioso ma adesso aveva salvato questa ragazza .
Però non ha reagito come lui voleva : ha urlato e  ha detto ogni tipi di parolacce .
La ragione per questo è diventato chiar il ragazzo la portava a un ristorante sorpreso ! ";inglese;francese;+;love_C.txt;19-25;un
stefania093;"
Ieri al parco uomo portaba una donna .
Il uomo semblava malo .
E altro uomo che ha veduto tutto ha pensato che la dona necesitava aiuta .
Il secondo uomo ha pensato che questa dona bisognava un aiuto perche la cara dell suo collega non era molto buona .
E la vestimenta non ache era moto buona .
Il secondo uomo si pensa che il poi aidare a la dona perche è molto forte .
Dopo che l' aiuta la dona non era niente contenta perche il suo fidanzato era sull pavimento .
La dona moto enfadata crida al uomo per la sua aiuta e dice che non bisongava niente di aiuda che era il suo fidanzato e  loro erano giocando .
E la dona voleva sapere perche questo uomo che no conescheva ha posato il suo fidanzato sull pavimento  ";spagnolo;?;1;love_C.txt;19-25;un
stefania095;"
	 Ieri al parco un uomo leggeva semplicemente il suo giornale , seduto su un banco .
All' improvviso passa davanti a lui un uomo forte e virile che ,  in collera  sembra prendere con lui una donna che lui ha immobilizzata sulla sua schienna .
L' uomo al giornale , pensando che la ragazza è in pericolo , decide di diffenderla .
Sicuro di far bene lui si batta con il monstro di muscoli , e vince .
Fiero del suo atto eroico , pensa aver liberato la principessa .
Però quella comincia a piangere e lamentarsi alla vista dell' uscita della battaglia .
Allora si torna verso del' uomo al giorno che fiero di lui , sta sorridendo , e gli grida , mostrando l' altro che sta a terra , che  quello è il suo fidanzato e che lei l' ama .
Purtroppo tutte le storie non finiscono bene E l' imagine esterna non è sempre la verità .
";francese;inglese;1;love_C.txt;19-25;un
stefania096;"
	 In una piazza , un raggazzo legge , tranquilo , il giornale .
Doppo , non può più leggere : un tipo camina con la sua ragazza sulla schiena , come se fosse una borsa di patatini .
 Lei è hurlando .
Allora , il raggazzo , come dopo un sogno , si sveglia e si discopre un immenso coraggio Va per dare giustizia perchè nel giornale era la storia di Bofman e li ha datto envia di fare come lui .
Da un colpo sul tipo brutto e la sua raggazza hurla : Perchè hai ucciso il mio amore ? Perchè ? Dio ! L' altro non capisce un catzo .
Anch' io forse a lei piaceva essere maltratta , come era una borsa di verdadura che , al fine , è propria ! Non aiutare nessuno perchè li piace essere maltrata ";francese;inglese;1;love_C.txt;19-25;un
stefania097;"
	 Ieri al parco un signore prendio una  donne .
Lei non era bene in questa situazione , ma un forte ragazzo di neri capelli la aiuto .
Il forte ragazzo di neri capelli usava occhialli .
Ma la donne era la fidanzata dell' oltro signore .
Ancora no e possibile aiutare a una donne  in questa situazione per  che e possibile che non la piacciono .
 ";spagnolo;?;1;love_C.txt;19-25;un
stefania098;"
	 Ieri al parco un uomo molto forte ha presso con le sue braccie una bella donna , e un altro uomo  che c' era seduto leggendo il giornale ha visto tutto quello que he succeso , quindi è andato subito a cercare questo uomo , lo he pichiato molto forte e questo uomo e caduto a terra .
La donna quando ha visto questo uomo pichiare a l' altro , li ha deto : tu sei un uomo fortissimo , ma questo uomo che tu hai pichiato e il mio fidanzato , non hai nessun diritto a pichiarlo così forte .
Quindi questo uomo si he arraviato moltissimo perche lui he pensato que l' altro uomo voleva fare male a le belle donne .";spagnolo;catalano,francese,inglese;1;love_C.txt;19-25;un
stefania099;"
Ieri al parco mi sono seduto per leggere il giornale- non c' era rumore finchè un uomo e la sua ragazza giocavano vicino .
Lui l' ha preso e ha cominciato a gridare ed  essere com un bambino Dopo cinque minuti non riescevo più a leggere , mi sono fermato , e ho deciso di dire qualcosa .
' Silenzio per favore, e sbrigatevi ! ' L' uomo mi ha detto le parolacce quindi  l' ho dato un calcio grande .
Mi sentivo fiero , ma la donna non era felice per niente ! Mi ha spiegato che erano al parco per festeggiare il loro anniversario matrimoniale , e anche perchè lei era incinta .
Sono partito presto , e spero che non li vedo ancora .
";inglese;francese;2;love_C.txt;19-25;un
stefania102;"
	  Ieri al parco assesavano due parsoni .
Un ragazzo e una ragazza .
Subito è arrivato un altro ragazzo che ha preso la ragazza con lui .
La ragazza faceva rumore Il altro ragazzo sulla banca ha visto tutto .
Come ora molto grande con grande muscoli ha deciso a salvare on ragazza E andato e ha vinciuto contro il cattivo .
Ancora stava molto contenda di questa situazione la ragazza e stata non molto felice .
Tutto questo era un gioco , lei ha detto .
Adesso ha perso  il suo fidanzato .
Ma come lei ha visto che il altroragazzo è molto più simpatico e  la ha salvato è difficile per lei a sceliere  fra le due ! ";tedesco;inglese,francese;1;love_C.txt;19-25;un
stefania103;"
	 Ieri al parco quando era seduto leggendo il giornale in Piazza Castelho visto un' huomo cattivo che prendeva una bellissima ragazza , cred con mala intencione .
Ho pensato , devo fare qualcosa , quindi mi ho armato di valore e ho datto un colpo all' huomo .
L' ho lasciato senza conoscimento in terra è quando pensav avere stato un superman in azione , la donna mi ha detto Cosa hai fato con il mio amore ? Solamente  stavamo giocando .
E io ho detto : Scusi , ma io pensava che questo era un segresto ; La prossima volta non faro niente .
";spagnolo;francese,inglese;1;love_C.txt;26-30;un
Stefania104;"
	Ieri al parco ho voluto un gelato ma il mio ragazzo non l' ha voluto .
Il gelateria nel parco è il più buono della città dunque cominciavo a correre alla gelateria ma il mio ragazzo  voleva andare al ristorante quindi  ha cominciato di portarmi al ristorante , un uomo ci ha visto  pensava che il mio ragazzo era un criminale .
Dunque il uomo l' ha ucciso !! Ero  molto triste e quando l' uomo aveva capito che "" il criminale "" era il mio ragazzo era anche triste e  ha cominciato di piangere e poi mi sono accorta che mi sono inamorata con lui .
Dopo abbiamo declarato la nostra amore la polizia  è arrivato ! ";inglese;francese,gallese;2;love_C.txt;19-25;un
Stefania105;"
	Ieri al parco Io era leggendo accanto a una bella donna quando il suo marito arrivò e prendio a la sua moglie perche sembrava che era andata al parche con me ma Io ho detto che non era così e Io ho tirato al suelo .
La bella donna  non piangeva molto e io credeva che era perche mi ringraciava ma non era così ,era perche questo uomo era il suo marito e Lei lo amava molto .
";spagnolo;inglese,francese;2;love_C.txt;19-25;un
stefania108;"
	 Un uomo fortissimo passegiava per il parco e  su la suaspalla portava una  bella bionda .
Un' altro uomo che aveva letto , ha visto cosa aveva successo ed  ha preso la decisione di aiutarla .
Allora si è alzato ed è andato per battarsi con l' uomo  egoista  Quando ha finito , tirava alla donna .
 ' Ma perchè ha fatto questo ' gridava la donna , ' Lui è il mio ragazzo ! ' ";inglese;francese;2;love_C.txt;19-25;un
stefania109;"
	 Una ragazza è prendida per un uomo nella strada nelle giorni , per la mattina .
La ragazza parla , no posso ! e un ragazzo la guarda e va a fare che il uomo male , le permita andare per la sua casa .
Il ragazzo benne fa che la raggazza è felice e la ragazza le dice al uomo benne , mille grazie , me piace , i uomi forti ,  Io posso avere un appuntamento con lei  questa sera alle nove e mezza in piazza Vitorio Veneto .
La ragazza e il ragazzo benne , se enamorato e se fanno marito e moglie .
( e io eiguaro felice in tutta la vita ) ";spagnolo;?;1;love_C.txt;19-25;un
